authorId,authorUrl,authorName
a4970,1811680,S. Ferson
a4971,2105515498,Pei Zhan
a4972,1789716,U. Jayaram
a4973,2061560340,Okjoon Kim
a4974,2218422759,Lijuan Zhu
a4975,32557328,R. Blackman
a4976,2016914,J. Tukey
a4977,None,Jeremy P. Birnholtz
a4978,1791654,Matthew J. Bietz
a4979,52099029,Dag I.K. Sjøberg
a4980,1769095,J. Hannay
a4981,143606405,Ove Hansen
a4982,1973137,V. Kampenes
a4983,2093196,Amela Karahasanovic
a4984,2556962,Nils-Kristian Liborg
a4985,1405264476,Anette C. Rekdal
a4986,2319912,William M. Thomas
a4987,1832504,A. Lewin
a4988,2261352,S. Massini
a4989,48278852,C. Peeters
a4990,1705823,S. Sim
a4991,145712621,T. Lethbridge
a4992,2098762,Aman Yadav
a4993,2064813164,Dipendra Subedi
a4994,69054804,M. Lundeberg
a4995,2270976,C. Bunting
a4996,66577178,M. Liggins
a4997,145829692,J. Llinas
a4998,2286165306,David L. Hall
a4999,32841788,M. Groover
a5000,143618833,Xiaojun Yuan
a5001,49050348,Jian Zhang
a5002,143880950,M. Hubert
a5003,2218687,P. Rousseeuw
a5004,2042584,K. V. Branden
a5005,94981695,W. Rae
a5006,144313065,A. Pope
a5007,92349783,H. Lukas
a5008,31890815,S. Fries
a5009,11402218,B. Sundman
a5010,2219685261,Frontmatter
a5011,3168558,N. Lewis
a5012,2928332,Harish Nagarajan
a5013,1729283,Xiaohui Liang
a5014,2116326648,Xu Li
a5015,1765998,Xiaodong Lin
a5016,145947928,Xuemin Shen
a5017,3174724,Andras Sobester
a5018,2100381,Andy J. Keane
a5019,2822123,M. Rezania
a5020,28412498,A. Javadi
a5021,2269311,O. Giustolisi
a5022,2095762,M. Zitnik
a5023,5580443,J. M. Johnson
a5024,2206751933,Yahya Rahmat-Samii
a5025,1740347,N. Prakash
a5026,1784721,A. Gosain
a5027,2432899,J. Tien
a5028,1688681,T. Kohonen
a5029,1726997,E. Oja
a5030,2229527319,Aari Visa
a5031,145800809,J. Kangas
a5032,145856759,J. Mazón
a5033,3036168,Jesús Pardillo
a5034,145340803,J. Trujillo
a5035,144302862,J. Blake
a5036,113147657,P. Carranza
a5037,4370566,S. Claudepierre
a5038,51293046,J. Clemmons
a5039,48236766,W. Crain
a5040,153915401,Y. Dotan
a5041,144141184,J. Fennell
a5042,152417544,F. Fuentes
a5043,153054619,R. Galvan
a5044,152881828,J. George
a5045,145188359,M. Henderson
a5046,84409257,M. Lalic
a5047,34281553,M. Looper
a5048,34254002,D. Mabry
a5049,31571768,J. Mazur
a5050,2052489943,B. McCarthy
a5051,2082457841,C. Q. Nguyen
a5052,1422238020,T. O'Brien
a5053,2110824428,M. A. Perez
a5054,152255540,M. Redding
a5055,145413312,J. Roeder
a5056,103094193,D. Salvaggio
a5057,2064952152,G. A. Sorensen
a5058,143817627,H. Spence
a5059,2068060096,S. Yi
a5060,152984795,M. Zakrzewski
a5061,1392284507,J. Sørensen
a5062,2261316930,W. Shen
a5063,2678986,G. Conti
a5064,144781303,Erik Dean
a5065,2979267,Matthew Sinda
a5066,39975928,Benjamin Sangster
a5067,48257059,M. Bansal
a5068,49373587,V. Belcastro
a5069,1398258700,A. Ambesi-Impiombato
a5070,7171758,D. di Bernardo
a5071,3052210,Ó. Marbán
a5072,2061450072,J. Segovia
a5073,1681095,Ernestina Menasalvas Ruiz
a5074,1405523510,Covadonga Fernández-Baizán
a5075,2263237216,Megan Meece
a5076,48115184,William C. Y. Lee
a5077,3500463,L. Kraal
a5078,153318171,Shien Lin
a5079,1781897,A. Koronios
a5080,40007866,V. Chanana
a5081,1795817,J. Whittle
a5082,3447210,J. Hutchinson
a5083,2089073,M. Rouncefield
a5084,31083230,Håkan Burden
a5085,2843941,Rogardt Heldal
a5086,40452910,Bora Beran
a5087,50714010,M. Piasecki
a5088,19347708,Kuan-Yao Tsai
a5089,47939431,Feng-Sheng Wang
a5090,2042274,J. Demey
a5091,2949720,M. Halkidi
a5092,46855299,G. Tsatsaronis
a5093,1690383,M. Vazirgiannis
a5094,2955191,Durward K. Sobek
a5095,2668576,A. Ward
a5096,2778136,J. Liker
a5097,2583434,Afshin Gholamy
a5098,145735566,V. Kreinovich
a5099,1729154,Christian Bizer
a5100,1687211,P. Boncz
a5101,2324910,O. Erling
a5102,1759010,E. Brewer
a5103,144994905,D. Mitra
a5104,73457566,K. G. Ramakrishnan
a5105,8844180,Miyoung Shin
a5106,1871282,A. Goel
a5107,1805545,P. Revesz
a5108,2797866,Quinn C. Taylor
a5109,1398517004,C. Giraud-Carrier
a5110,1752895,C. Knutson
a5111,2172894860,Javier F. Chaparro‐Riggers
a5112,4609824,K. Polizzi
a5113,2879804,A. Bommarius
a5114,6065155,G. Quinn
a5115,98577398,R. Morrell
a5116,4260805,M. Stains
a5117,71679138,Jordan T. Harshman
a5118,50669157,Megan K. Barker
a5119,3882481,S. Chasteen
a5120,2250107567,Renee Cole
a5121,2251175385,S. E. DeChenne-Peters
a5122,2251174792,M. K. Eagan
a5123,2251202842,Joan M. Esson
a5124,2250276059,Jennifer K. Knight
a5125,117619058,F. A. Laski
a5126,2251204847,M. Levis-Fitzgerald
a5127,2115445999,Christopher Lee
a5128,2250175745,S. M. Lo
a5129,2251187124,Lisa McDonnell
a5130,2250235661,T. A. McKay
a5131,2251187396,N. Michelotti
a5132,2251174815,A. Musgrove
a5133,2250488136,M. S. Palmer
a5134,19489421,Kathryn M. Plank
a5135,15864516,T. Rodela
a5136,2250742372,Erin R. Sanders
a5137,6659428,N. Schimpf
a5138,2068646443,Patricia M. Schulte
a5139,3729014,M. R. Stetzer
a5140,7736025,B. Valkenburgh
a5141,25814234,Erin Vinson
a5142,47583468,Laura K Weir
a5143,2248360972,Paul J. Wendel
a5144,2250956099,L. B. Wheeler
a5145,2046118,Anna M Young
a5146,2273679643,Jian Pei
a5147,2274274792,Ahmed E. Hassan
a5148,2082058,Seda F. Gürses
a5149,145495227,C. Troncoso
a5150,144356000,Claudia Díaz
a5151,3328858,M. Oberhardt
a5152,1816675,J. Papin
a5153,47407501,J. Farris
a5154,2075647,Richard L. Groesbeck
a5155,9425556,E. V. Aken
a5156,1886507,Geert Letens
a5157,2144735631,Lin Wang
a5158,3334155,Jordi Arjona Aroca
a5159,144297783,K. Zheng
a5160,2150382816,Dan Li
a5161,152743829,Mirco Marchetti
a5162,8697445,Dario Stabili
a5163,1724083,A. Wolf
a5164,49450967,Fei-Yue Wang
a5165,153060074,K. Balkwill
a5166,1861945,P. Embrechts
a5167,102581487,T. Liniger
a5168,2019472331,Luan Lin
a5169,83219544,E. Nehme
a5170,11476495,Lucien E. Weiss
a5171,1880407,T. Michaeli
a5172,103129855,Yoav Shechtman Department of Electrical Engineering
a5173,103155461,Technion
a5174,88052390,Haifa
a5175,103288442,Israel Department of Biomedical Engineering
a5176,2076001434,Israel
a5177,41151562,S. Rani
a5178,1995465,Geeta Sikka
a5179,2142362,R. Lent
a5180,49979661,Steven D. Brown
a5181,33750098,Hung-Bin Sheu
a5182,2150555665,Janet A. Schmidt
a5183,25894964,Bradley R. Brenner
a5184,47502191,Clay S. Gloster
a5185,77207975,G. Wilkins
a5186,3175245,L. Schmidt
a5187,36633927,Heather Z. Lyons
a5188,117322243,Dana Treistman
a5189,9241623,M. Ingham
a5190,46736573,R. Rasmussen
a5191,144787321,M. Bennett
a5192,3151152,A. Moncada
a5193,39519812,B. Chiou
a5194,97425735,R. Darragh
a5195,93569240,N. Gregor
a5196,145271554,W. Silva
a5197,144941745,R. Winter
a5198,3151745,B. Strauch
a5199,143994920,K. Porter
a5200,2071246861,R. Kennedy
a5201,14384455,R. Bachman
a5202,144504804,N. McLean
a5203,4518129,S. Bowring
a5204,3253916,Ashish Thusoo
a5205,2071819069,Zheng Shao
a5206,3304816,Suresh Anthony
a5207,50499227,Dhruba Borthakur
a5208,2413442,Namit Jain
a5209,114919270,Joydeep Sen Sarma
a5210,37037209,R. Murthy
a5211,6929783,Y. Donchin
a5212,3200337,D. Gopher
a5213,2211152081,Miriam Olin
a5214,13307334,Y. Badihi
a5215,12974519,M. Biesky
a5216,3530212,C. Sprung
a5217,2226931878,R. Pizov
a5218,6629074,S. Cotev
a5219,5675385,D. Makowski
a5220,1395916163,Mattan S. Ben-Shachar
a5221,145048754,Indrajeet Patil
a5222,2113076,A. M. Barbancho
a5223,3139251,I. Barbancho
a5224,2901129,L. Tardón
a5225,1453328014,Emilio Molina
a5226,1732302,J. Koza
a5227,2166712,William Mydlowec
a5228,32685413,Guido Lanza
a5229,2291734,Jessen Yu
a5230,1968156,M. A. Keane
a5231,145325831,J. Calvert
a5232,145175774,R. Farrar
a5233,39485966,K. Lee
a5234,71638388,H. Woo
a5235,1665124640,T. Suk
a5236,153685300,Marco D'Ambros
a5237,144216050,Michele Lanza
a5238,1853058,R. Robbes
a5239,2113590772,R. D. Allen
a5240,29442992,S. Culley
a5241,37513790,B. Hicks
a5242,35030642,Chengen Wang
a5243,39466716,Lida Xu
a5244,47595122,D. H. Johnston
a5245,94096970,Z. Bieniawski
a5246,47075877,J. Carton
a5247,103036722,G. Chepurin
a5248,10008371,Xianhe Cao
a5249,47048791,B. Giese
a5250,2145774899,Chengjie Chen
a5251,2149052058,Hao Chen
a5252,40451574,Hannah R Thomas
a5253,143915524,Margaret H. Frank
a5254,4098270,Yehua He
a5255,144304984,Rui Xia
a5256,144605904,J. Manyika
a5257,47666658,Hsinchun Chen
a5258,145802082,R. Chiang
a5259,1764975,V. Storey
a5260,2269971203,Wasnaa Kadhim Jawad
a5261,2261850659,Abbas M. Al-Bakry
a5262,3132693,Andrew P. McAfee
a5263,2841157,Erik Brynjolfsson
a5264,2150744,D. Acharjya
a5265,2285074747,P. KauserAhmed
a5266,46251839,Arsalan Zahid Piprani
a5267,2237403667,Amjad Ali
a5268,2283455003,Adeel Shah
a5269,2855934,Ali Hassani
a5270,102471415,Steven Walton
a5271,2087066452,Nikhil Shah
a5272,133551208,Abulikemu Abuduweili
a5273,2125031571,Jiachen Li
a5274,48667025,Humphrey Shi
a5275,39060992,Murtaza Haider
a5276,2416504,Kornelia M. Batko
a5277,2079538975,A. Ślęzak
a5278,2289710033,Kenneth Cukier
a5279,34859953,Yisheng Lv
a5280,2241838,Y. Duan
a5281,1903243,Wenwen Kang
a5282,2146248481,Z. Li
a5283,143769760,Feiyue Wang
a5284,38818867,D. Boyd
a5285,120550117,T. Doyle
a5286,2881033,Solon Barocas
a5287,46432110,Andrew D. Selbst
a5288,9139705,Amina Adadi
a5289,50556355,F. Tao
a5290,49776606,Jiangfeng Cheng
a5291,29011153,Qinglin Qi
a5292,47474337,Meng Zhang
a5293,2153527172,He Zhang
a5294,50470670,Fangyuan Sui
a5295,119723024,John T. Hancock
a5296,1698784963,Zhenyi Yang
a5297,2113276011,Han Feng
a5298,89377594,S. Tripathi
a5299,2275848903,Itay Goldstein
a5300,102309470,Chester Spatt
a5301,2240347692,Mao Ye
a5302,144984672,N. Misra
a5303,144929055,Y. Dixit
a5304,1403270550,A. Al-Mallahi
a5305,35436614,Manreet Bhullar
a5306,47232798,R. Upadhyay
a5307,144186679,A. Martynenko
a5308,2424691,Patrick Mikalef
a5309,52222865,Maria Boura
a5310,3357578,G. Lekakos
a5311,1716522,J. Krogstie
a5312,2143716975,Jin Wang
a5313,47795877,Yaqiong Yang
a5314,2118913820,Tian Wang
a5315,145165793,R. Sherratt
a5316,2108122564,Jingyu Zhang
a5317,48724197,A. Sandhu
a5318,33582313,Vagisha Sharma
a5319,1390051934,Yasset Pérez-Riverol
a5320,31411209,Jeremy J. Carver
a5321,1605658912,D. J. Kundu
a5322,1402417041,D. García-Seisdedos
a5323,4007395,Andrew F. Jarnuczak
a5324,13084208,S. Hewapathirana
a5325,39268701,B. Pullman
a5326,151067942,J. Wertz
a5327,46994990,S. Kawano
a5328,48576550,Shujiro Okuda
a5329,49701119,Yu Watanabe
a5330,144252544,B. MacLean
a5331,2167765,M. MacCoss
a5332,2762241,Yun-ping Zhu
a5333,91596213,Y. Ishihama
a5334,8752082,Sam Goundar
a5335,2606653,Akashdeep Bhardwaj
a5336,2108409767,Shavindar Singh
a5337,2159706268,Mandeep Singh
a5338,9313397,H. Gururaj
a5339,2055791334,Lian Duan
a5340,2277231466,Martin Strohbach
a5341,2288855760,AS A Commodity
a5342,152117542,S. Singhal
a5343,38608914,G. T. Reddy
a5344,49247239,M. P. K. Reddy
a5345,51017707,Kuruva Lakshmanna
a5346,46234199,Rajesh Kaluri
a5347,32336300,D. Rajput
a5348,2176030144,Gautam Srivastava
a5349,2287603163,Ieee Thar Baker Senior Member
a5350,1702878,M. Schermann
a5351,2414189,Holmer Hemsen
a5352,2080786832,Christoph Buchmüller
a5353,2092936661,Till Bitter
a5354,1712422,H. Krcmar
a5355,1733290,V. Markl
a5356,2069618919,T. Hoeren
a5357,2448041,S. Wolfert
a5358,47641392,L. Ge
a5359,3059861,C. Verdouw
a5360,98639980,M. Bogaardt
a5361,145963904,I. A. T. Hashem
a5362,3264408,Ibrar Yaqoob
a5363,1940692,N. B. Anuar
a5364,145463228,Salimah Mokhtar
a5365,143930319,A. Gani
a5366,1740261,S. Khan
a5367,47212878,Sabyasachi Dash
a5368,49790135,S. Shakyawar
a5369,145451018,Mohit Sharma
a5370,2066084551,S. Kaushik
a5371,4096586,Li Zhu
a5372,1696615,F. Yu
a5373,51224577,Yige Wang
a5374,145550711,B. Ning
a5375,144543527,T. Tang
a5376,2247069462,W. N. Price
a5377,2237824370,I. G. Cohen
a5378,2051250,Rameshwar Dubey
a5379,143809890,A. Gunasekaran
a5380,2327630,S. Childe
a5381,70039026,C. Blome
a5382,1879141,T. Papadopoulos
a5383,1971318,Alireza Alaei
a5384,22271779,S. Becken
a5385,3281237,Bela Stantic
a5386,2735257,U. Sivarajah
a5387,1772062,M. Kamal
a5388,1690610,Z. Irani
a5389,1683959,V. Weerakkody
a5390,35207612,Alberto Ferraris
a5391,40119435,A. Mazzoleni
a5392,2160518,A. Devalle
a5393,48704195,Jerome Couturier
a5394,145373888,Reihaneh H. Hariri
a5395,1891097,Erik M. Fredericks
a5396,40647665,Kate M. Bowers
a5397,1696238,W. Raghupathi
a5398,2742266,V. Raghupathi
a5399,145194157,Jianjun Luo
a5400,2140053420,Ziming Wang
a5401,2112246116,Liang Xu
a5402,9870307,A. Wang
a5403,145916712,K. Han
a5404,153189200,Tao Jiang
a5405,80938908,Qingsong Lai
a5406,2141377585,Yu Bai
a5407,92015504,Wei-Yao Tang
a5408,9933376,F. Fan
a5409,1390879413,Zhong Lin Wang
a5410,8803433,Srikanth Thudumu
a5411,1729840,P. Branch
a5412,38152929,Jiong Jin
a5413,1490967734,Jugdutt Singh
a5414,2749823,S. Wamba
a5415,1864298,Shahriar Akter
a5416,121781054,S. Ren
a5417,145153297,Hao Zhu
a5418,2541805,Christina Beneki
a5419,1657286983,Stephane Unger
a5420,1577833677,Maedeh Taj Mazinani
a5421,71693831,M. R. Yeganegi
a5422,1567584468,Christian Fischer
a5423,1743903,Z. Pardos
a5424,1580222881,J. Williams
a5425,1630595717,P. Smyth
a5426,50846470,Renzhe Yu
a5427,36472283,Stefan Slater
a5428,145155831,Rachel B. Baker
a5429,2996242,M. Warschauer
a5430,35641358,S. Shilo
a5431,1482559324,H. Rossman
a5432,143991343,E. Segal
a5433,2265002225,Philip Chen
a5434,2264425447,Chun-Yang Zhang
a5435,7452993,K. Ngiam
a5436,114139456,Ing Wei Khor
a5437,46933871,M.S. Mahmud
a5438,152292148,J. Huang
a5439,2128523,Salman Salloum
a5440,2894178,Tamer Z. Emara
a5441,1680649161,Kuanishbay Sadatdiynov
a5442,107864595,Z. Allam
a5443,121660594,Zaynah A. Dhunny
a5444,120783473,Chong-chong Qi
a5445,145772858,Zhihan Lv
a5446,2116431916,Xiaoming Li
a5447,38929912,Haibin Lv
a5448,9138305,Wenqun Xiu
a5449,11918365,N. S. Seyed Tabib
a5450,89037982,M. Madgwick
a5451,47798382,P. Sudhakar
a5452,6050881,B. Verstockt
a5453,2961601,T. Korcsmáros
a5454,3615640,S. Vermeire
a5455,2125885487,P. S. G. Aruna Sri
a5456,152170791,Anusha M
a5457,1481047992,Abou Zakaria Faroukhi
a5458,49339941,Imane El Alaoui
a5459,2360190,Youssef Gahi
a5460,40360441,A. Amine
a5461,103731383,M. Hasan
a5462,51218701,J. Popp
a5463,144078473,J. Oláh
a5464,2144794493,Jie Huang
a5465,50096877,Chengxiang Wang
a5466,2075396941,L. Bai
a5467,None,Jian Sun
a5468,2152916916,Yang Yang
a5469,2149869431,Jie Li
a5470,1735048,O. Tirkkonen
a5471,2236529,Ming-Tuo Zhou
a5472,71940750,Hafiz Suliman Munawar
a5473,1657644010,S. Qayyum
a5474,48633912,Fahim Ullah
a5475,90426770,S. Sepasgozar
a5476,101768561,A. Poom
a5477,32343498,Matthew Zook
a5478,145607066,J. Robins
a5479,121563830,P. Manning
a5480,39496312,A. Sîrbu
a5481,144386157,C. Boldrini
a5482,2288804757,M. Conti
a5483,1704327,Riccardo Guidotti
a5484,30912359,Simone Bertoli
a5485,65925190,Jisu Kim
a5486,144263850,Cristina Ioana Muntean
a5487,3145906,L. Pappalardo
a5488,1739490,A. Passarella
a5489,28956425,Laura Pollacci
a5490,33769943,Francesca Pratesi
a5491,2111337069,Rajesh Sharma
a5492,2235459675,Karl L€ ofgren
a5493,2296802333,William R Webster
a5494,25579447,S. Milan
a5495,40858316,Emiliano Treré
a5496,2464154,Hongning Dai
a5497,7322490,Guangquan Xu
a5498,143948775,M. Imran
a5499,1752945,Maryam Ghasemaghaei
a5500,51202981,G. Calic
a5501,4488990,M. Mohammadi
a5502,1404786833,Ala I. Al-Fuqaha
a5503,1683936,Sameh Sorour
a5504,145837053,M. Guizani
a5505,48918401,C. Vogel
a5506,6660476,S. Zwolinsky
a5507,3793893,C. Griffiths
a5508,145569181,M. Hobbs
a5509,47757469,E. Henderson
a5510,50978529,E. Wilkins
a5511,40379784,Ryan Kennedy
a5512,30387454,Prabhat Mittal
a5513,143649421,Andrew Beam
a5514,1740538,I. Kohane
a5515,144894714,V. Grover
a5516,38804760,Ting-Peng Liang
a5517,33006924,Dongsong Zhang
a5518,2118413239,S. Singh
a5519,1409970918,A. El-Kassar
a5520,2073396501,G. L
a5521,2065509293,Liang Qiao
a5522,3797258,Z. Obermeyer
a5523,39714312,E. Emanuel
a5524,2118927221,Shivam Gupta
a5525,32909426,S. Modgil
a5526,48058966,A. Sun
a5527,4944689,B. Scanlon
a5528,144199974,A. Mohamed
a5529,39744835,Maryam Khanian Najafabadi
a5530,2633160,B. W. Yap
a5531,1414200544,Ezzatul Akmal Kamaru-Zaman
a5532,2363465,R. Maskat
a5533,49415495,Yichuan Wang
a5534,8991498,LeeAnn Kung
a5535,1826467,T. Byrd
a5536,51199953,Riccardo Rialti
a5537,3379838,Giacomo Marzi
a5538,51200310,Cristiano Ciappei
a5539,2071656478,Donatella Busso
a5540,2115552258,Haitao Liu
a5541,144848119,Y. Ong
a5542,2685045,Xiaobo Shen
a5543,1688642,Jianfei Cai
a5544,51925440,Joffrey L. Leevy
a5545,8566633,Richard A. Bauder
a5546,144728286,T. Choi
a5547,1694705,S. Wallace
a5548,71219359,Yulan Wang
a5549,1794590,Wenchao Xu
a5550,2265001,Haibo Zhou
a5551,36689599,Nan Cheng
a5552,15806418,Feng Lyu
a5553,48321874,Weisen Shi
a5554,50762194,Jiayin Chen
a5555,145947929,X. Shen
a5556,1712119,Weina Fu
a5557,2108591146,Shuai Liu
a5558,1716685,Alexandros Labrinidis
a5559,2115815,S. E. Bibri
a5560,2802655,Omid Alipourfard
a5561,1720246,Jianshu Chen
a5562,2697906,S. Venkataraman
a5563,2288644920,Minlan Yu
a5564,2283135,V. Persico
a5565,123655273,Haozhe Chen
a5566,26907974,Sarabjot Kaur
a5567,2261824418,Ernesto D. R. Santibanez Gonzalez
a5568,10765024,T. Kolajo
a5569,145411873,O. Daramola
a5570,2065027313,A. Adebiyi
a5571,32453467,I. A. Ajah
a5572,31689549,H. F. Nweke
a5573,2106003381,Muhammad Shahbaz
a5574,38265690,Changyuan Gao
a5575,2069582633,Li Zhai
a5576,66567533,Fakhar Shahzad
a5577,2113666818,Yanling Hu
a5578,46574595,S. Sushanth Kumar
a5579,2110676430,M. Singh
a5580,3224687,N. Ghani
a5581,145033352,S. Hamid
a5582,145993580,E. Ahmed
a5583,2066360495,K. Adnan
a5584,40481438,R. Akbar
a5585,16505246,L. Ardito
a5586,97494986,V. Scuotto
a5587,145036277,M. Giudice
a5588,2358497,A. Petruzzelli
a5589,51007273,Igor Stancin
a5590,3303583,A. Jović
a5591,144180191,Ahmed M. Shahat Osman
a5592,2334672,M. H. Rehman
a5593,1967755,K. Salah
a5594,1777356,P. Jayaraman
a5595,143742327,Charith Perera
a5596,32257127,Maddalena Favaretto
a5597,39268178,E. De Clercq
a5598,1398633980,B. Elger
a5599,28014924,Kun Wang
a5600,3431949,Chenhan Xu
a5601,2152819646,Yan Zhang
a5602,144123438,Song Guo
a5603,9392149,Albert Y. Zomaya
a5604,2378351,Mingjian Tang
a5605,2474250,M. Alazab
a5606,3262240,Yuxiu Luo
a5607,82975584,P. Olivera
a5608,2379943,S. Danese
a5609,35000593,Nicolas Jay
a5610,46476596,G. Natoli
a5611,1387474555,L. Peyrin-Biroulet
a5612,1402747242,S. M. Schüssler-Fiorenza Rose
a5613,6623792,K. Contrepois
a5614,14123432,K. Moneghetti
a5615,47862689,Wenyu Zhou
a5616,28913046,Tejaswini Mishra
a5617,11804116,S. Mataraso
a5618,1404334985,O. Dagan‐Rosenfeld
a5619,1404335336,Ariel B. Ganz
a5620,38597244,J. Dunn
a5621,5102550,Daniel Hornburg
a5622,40416940,Shannon Rego
a5623,40052651,Dalia Perelman
a5624,4488478,S. Ahadi
a5625,4549938,M. R. Sailani
a5626,47943468,Yanjiao Zhou
a5627,6496987,Shana R. Leopold
a5628,50763113,Jieming Chen
a5629,12772881,Melanie D. Ashland
a5630,4433407,J. Christle
a5631,52114580,Monika Avina
a5632,51113536,Patricia Limcaoco
a5633,123463839,Camilo Ruiz
a5634,46698870,Marilyn Tan
a5635,46367152,G. Weinstock
a5636,5953612,George M. Slavich
a5637,2562042,E. Sodergren
a5638,49707538,T. McLaughlin
a5639,145460009,F. Haddad
a5640,2247003485,M. Snyder
a5641,66468888,Eli M. Cahan
a5642,1398092385,T. Hernandez-Boussard
a5643,1404837859,Sonoo Thadaney-Israni
a5644,1729159,D. Rawat
a5645,89433259,Ronald Doku
a5646,2673812,M. Garuba
a5647,34462159,Somnath Mazumdar
a5648,40596015,Daniel Seybold
a5649,1718383,K. Kritikos
a5650,1780731,Giannis Verginadis
a5651,1896686,N. Couldry
a5652,2081355,U. Mejías
a5653,1401702869,Alexandra L’Heureux
a5654,2222599,Katarina Grolinger
a5655,3193379,H. ElYamany
a5656,1711826,Miriam A. M. Capretz
a5657,2109058058,Jingjing Li
a5658,2112137364,Lizhi Xu
a5659,49837955,L. Tang
a5660,2146388185,Shouyang Wang
a5661,2146625183,Ling Li
a5662,121041576,Florian Kache
a5663,1879480,S. Seuring
a5664,2423108,I. Pappas
a5665,1761403,M. Giannakos
a5666,143874539,Min Chen
a5667,3015307,Yixue Hao
a5668,1491879836,Kai Hwang
a5669,2197086582,Lu Wang
a5670,100470599,Sarah Brayne
a5671,153533607,Yin Zhang
a5672,1720415,Chun-Wei Tsai
a5673,1745717,Mohammad Mehedi Hassan
a5674,3030353,Atif Alamri
a5675,49128098,F. Lemoine
a5676,3427582,Jean-Baka Domelevo Entfellner
a5677,9937059,E. Wilkinson
a5678,30866259,Damien Correia
a5679,122377279,Miraine Dávila Felipe
a5680,144327990,T. Oliveira
a5681,1687662,O. Gascuel
a5682,103247711,S. Hao
a5683,49724061,Haili Zhang
a5684,46519813,Michael Song
a5685,144757116,Alexandra Carter
a5686,50997610,F. Lucivero
a5687,1720869,Hongming Cai
a5688,2219053320,Boyi Xu
a5689,30000987,Lihong Jiang
a5690,1986976,M. I. Razzak
a5691,1747560,Guandong Xu
a5692,2164387728,Abdul-Rahman Al-Ali
a5693,9199538,I. Zualkernan
a5694,2072549071,Mohammed Rashid
a5695,1922144672,Ragini Gupta
a5696,9739569,Mazin Alikarar
a5697,2118519984,Xu Huang
a5698,2108076070,Qingchen Zhang
a5699,1690341,L. Yang
a5700,1803933,Zhikui Chen
a5701,144326617,Peng Li
a5702,1652007813,Samuel Fosso Wamba
a5703,152267024,A. J. Edwards
a5704,2084092256,Geoffrey Chopin
a5705,2081829016,Denis Gnanzou
a5706,1394478017,Fatemeh Torabi Asr
a5707,145522054,Maite Taboada
a5708,2780714,M. Gheisari
a5709,39749807,Guojun Wang
a5710,2199420,Md. Zakirul Alam Bhuiyan
a5711,1951677,Nathan Marz
a5712,27714798,W. Günther
a5713,2478325,M. Mehrizi
a5714,143779649,M. Huysman
a5715,1746749,Frans Feldberg
a5716,104566753,Maryam Farboodi
a5717,108074419,R. Mihet
a5718,152473968,Thomas Philippon
a5719,2827764,Laura L. Veldkamp
a5720,47818459,Lihong Chen
a5721,48819188,Dandan Zheng
a5722,50828974,Bo Liu
a5723,144109675,Q. Jin
a5724,145536403,S. Mao
a5725,2051647248,Yunhao Liu
a5726,1829456,Y. Lei
a5727,46691607,Feng Jia
a5728,143922195,Jing Lin
a5729,3372340,Saibo Xing
a5730,144558270,S. Ding
a5731,1818004,D. Cirillo
a5732,2005113099,A. Valencia
a5733,29930098,A. Oussous
a5734,49803125,Fatima-Zahra Benjelloun
a5735,1954569,A. A. Lahcen
a5736,48727673,Samir Belfkih
a5737,1959239,Sahar Sohangir
a5738,39472430,Dingding Wang
a5739,35625123,A. Pomeranets
a5740,2115316698,Shiwei Sun
a5741,2748564,Casey G. Cegielski
a5742,1564351081,Lin Jia
a5743,144714954,D. Hall
a5744,16666148,Marcello M. Mariani
a5745,5429091,R. Baggio
a5746,30372234,M. Fuchs
a5747,2156457321,Wolfram Hoepken
a5748,1764301,A. Kamilaris
a5749,9161978,Andreas Kartakoullis
a5750,1398263014,F. Prenafeta-Boldú
a5751,2109834922,Manjul Gupta
a5752,117619510,Big Data Center
a5753,2434781,Omer Berat Sezer
a5754,1787369,Erdogan Dogdu
a5755,2123929,A. Ozbayoglu
a5756,66279233,H. Yoon
a5757,2686669,S. Erevelles
a5758,104010202,Nobuyuki Fukawa
a5759,40498173,L. Swayne
a5760,1691036,Lina Zhou
a5761,2239443126,Shimei Pan
a5762,46583503,Jianwu Wang
a5763,1396739540,M. Khan
a5764,8794256,Abdelmuttlib Ibrahim Abdalla ahmed
a5765,2893304,Manzhu Yu
a5766,2155453418,Chaowei Yang
a5767,2117014727,Yun Li
a5768,50817520,M. Janssen
a5769,2678239,H. V. D. Voort
a5770,143887884,A. Wahyudi
a5771,3240430,N. Altay
a5772,1455013902,Samuel Fosso-Wamba
a5773,21817215,M. C. Elish
a5774,72900649,Fan Liang
a5775,144323096,Wei Yu
a5776,38065539,Dou An
a5777,2436287,Qingyu Yang
a5778,1713131,Xinwen Fu
a5779,144876292,Wei Zhao
a5780,2097256,X. Meng
a5781,2145955942,Yang Zhang
a5782,145281920,Tao Huang
a5783,2059264,E. Bompard
a5784,2153669,S. Mooney
a5785,2866128,V. Pejaver
a5786,50202792,Shan Zhang
a5787,40089513,B. Ristevski
a5788,2144366782,Ming Chen
a5789,52473377,A. Weersink
a5790,35567740,Evan D. G. Fraser
a5791,2570435,D. Pannell
a5792,2276631581,Emily Duncan
a5793,115035572,Sarah Rotz
a5794,2136516,Tasneem S. J. Darwish
a5795,134237609,Kamalrulnizam Bin Abu Bakar
a5796,143911565,W. Ding
